Year,Month,Division,District,Crime Type,Reported Number,Division_legends,District_legends,,
2012,1,6,N. Feroze,Murder during dacoity/robbery,0,,,,
2012,1,6,N. Feroze,Highway dacoity/robbery,0,,,,
2012,1,6,N. Feroze,Bank dacoity/robbery,0,,,,
2012,1,6,N. Feroze,Car snatching,1,,,,
2012,1,3,3.1,Murder,12,,,,
2012,1,3,3.1,Murder in the form of target killing,0,,,,
2012,1,3,3.1,Murder during dacoity/robbery,0,,,,
2012,1,3,3.1,Highway dacoity/robbery,0,,,,
2012,1,3,3.1,Bank dacoity/robbery,0,,,,
2012,1,3,3.1,Car snatching,0,,,,
2012,1,3,Shikarpur,Murder,15,,,,
2012,1,3,Shikarpur,Murder in the form of target killing,0,,,,
2012,1,3,Shikarpur,Murder during dacoity/robbery,2,,,,
2012,1,3,Shikarpur,Highway dacoity/robbery,4,,,,
2012,1,3,Shikarpur,Bank dacoity/robbery,0,,,,
2012,1,3,Shikarpur,Car snatching,0,,,,
2012,1,3,Kamber Shahdadkot,Murder,6,,,,
2012,1,3,Kamber Shahdadkot,Murder in the form of target killing,0,,,,
2012,1,3,Kamber Shahdadkot,Murder during dacoity/robbery,0,,,,
2012,1,3,Kamber Shahdadkot,Highway dacoity/robbery,0,,,,
2012,1,3,Kamber Shahdadkot,Bank dacoity/robbery,0,,,,
2012,1,3,Kamber Shahdadkot,Car snatching,0,,,,
2012,1,3,Jacobabad,Murder,11,,,,
2012,1,3,Jacobabad,Murder in the form of target killing,0,,,,
2012,1,3,Jacobabad,Murder during dacoity/robbery,0,,,,
2012,1,3,Jacobabad,Highway dacoity/robbery,0,,,,
2012,1,3,Jacobabad,Bank dacoity/robbery,0,,,,
2012,1,3,Jacobabad,Car snatching,0,,,,
2012,1,3,Kashmore,Murder,9,,,,
2012,1,3,Kashmore,Murder in the form of target killing,0,,,,
2012,1,3,Kashmore,Murder during dacoity/robbery,0,,,,
2012,1,3,Kashmore,Highway dacoity/robbery,0,,,,
2012,1,3,Kashmore,Bank dacoity/robbery,0,,,,
2012,1,3,Kashmore,Car snatching,0,,,,
2012,2,2,South Zone,Murder,20,,,,
2012,2,2,South Zone,Murder in the form of target killing,1,,,,
2012,2,2,South Zone,Murder during dacoity/robbery,0,,,,
2012,2,2,South Zone,Highway dacoity/robbery,0,,,,
2012,2,2,South Zone,Bank dacoity/robbery,0,,,,
2012,2,2,South Zone,Car snatching,8,,,,
2012,2,2,East Zone,Murder,22,,,,
2012,2,2,East Zone,Murder in the form of target killing,1,,,,
2012,2,2,East Zone,Murder during dacoity/robbery,1,,,,
2012,2,2,East Zone,Highway dacoity/robbery,0,,,,
2012,2,2,East Zone,Bank dacoity/robbery,1,,,,
2012,2,2,East Zone,Car snatching,33,,,,
2012,2,2,West Zone,Murder,32,,,,
2012,2,2,West Zone,Murder in the form of target killing,2,,,,
2012,2,2,West Zone,Murder during dacoity/robbery,1,,,,
2012,2,2,West Zone,Highway dacoity/robbery,0,,,,
2012,2,2,West Zone,Bank dacoity/robbery,0,,,,
2012,2,2,West Zone,Car snatching,1,,,,
2012,2,2,Central Zone,Murder,15,,,,
2012,2,2,Central Zone,Murder in the form of target killing,1,,,,
2012,2,2,Central Zone,Murder during dacoity/robbery,0,,,,
2012,2,2,Central Zone,Highway dacoity/robbery,0,,,,
2012,2,2,Central Zone,Bank dacoity/robbery,0,,,,
2012,2,2,Central Zone,Car snatching,5,,,,
2012,2,2,Malir,Murder,26,,,,
2012,2,2,Malir,Murder in the form of target killing,0,,,,
2012,2,2,Malir,Murder during dacoity/robbery,1,,,,
2012,2,2,Malir,Highway dacoity/robbery,5,,,,
2012,2,2,Malir,Bank dacoity/robbery,0,,,,
2012,2,2,Malir,Car snatching,1,,,,
2012,2,1,1.1,Murder,8,,,,
2012,2,1,1.1,Murder in the form of target killing,0,,,,
2012,2,1,1.1,Murder during dacoity/robbery,1,,,,
2012,2,1,1.1,Highway dacoity/robbery,0,,,,
2012,2,1,1.1,Bank dacoity/robbery,0,,,,
2012,2,1,1.1,Car snatching,1,,,,
2012,2,1,Jamshoro,Murder,0,,,,
2012,2,1,Jamshoro,Murder in the form of target killing,0,,,,
2012,2,1,Jamshoro,Murder during dacoity/robbery,0,,,,
2012,2,1,Jamshoro,Highway dacoity/robbery,0,,,,
2012,2,1,Jamshoro,Bank dacoity/robbery,0,,,,
2012,2,1,Jamshoro,Car snatching,0,,,,
2012,2,1,Dadu,Murder,4,,,,
2012,2,1,Dadu,Murder in the form of target killing,0,,,,
2012,2,1,Dadu,Murder during dacoity/robbery,0,,,,
2012,2,1,Dadu,Highway dacoity/robbery,0,,,,
2012,2,1,Dadu,Bank dacoity/robbery,0,,,,
2012,2,1,Dadu,Car snatching,0,,,,
2012,2,1,Thatta,Murder,4,,,,
2012,2,1,Thatta,Murder in the form of target killing,0,,,,
2012,2,1,Thatta,Murder during dacoity/robbery,0,,,,
2012,2,1,Thatta,Highway dacoity/robbery,0,,,,
2012,2,1,Thatta,Bank dacoity/robbery,0,,,,
2012,2,1,Thatta,Car snatching,0,,,,
2012,2,1,1.2,Murder,4,,,,
2012,2,1,1.2,Murder in the form of target killing,0,,,,
2012,2,1,1.2,Murder during dacoity/robbery,0,,,,
2012,2,1,1.2,Highway dacoity/robbery,0,,,,
2012,2,1,1.2,Bank dacoity/robbery,0,,,,
2012,2,1,1.2,Car snatching,0,,,,
2012,2,1,S.B Abad,Murder,5,,,,
2012,2,1,S.B Abad,Murder in the form of target killing,0,,,,
2012,2,1,S.B Abad,Murder during dacoity/robbery,0,,,,
2012,2,1,S.B Abad,Highway dacoity/robbery,0,,,,
2012,2,1,S.B Abad,Bank dacoity/robbery,0,,,,
2012,2,1,S.B Abad,Car snatching,0,,,,
2012,2,1,T.M Khan,Murder,0,,,,
2012,2,1,T.M Khan,Murder in the form of target killing,0,,,,
2012,2,1,T.M Khan,Murder during dacoity/robbery,0,,,,
2012,2,1,T.M Khan,Highway dacoity/robbery,0,,,,
2012,2,1,T.M Khan,Bank dacoity/robbery,0,,,,
2012,2,1,T.M Khan,Car snatching,0,,,,
2012,2,1,T.A Yar,Murder,2,,,,
2012,2,1,T.A Yar,Murder in the form of target killing,0,,,,
2012,2,1,T.A Yar,Murder during dacoity/robbery,0,,,,
2012,2,1,T.A Yar,Highway dacoity/robbery,0,,,,
2012,2,1,T.A Yar,Bank dacoity/robbery,0,,,,
2012,2,1,T.A Yar,Car snatching,0,,,,
2012,2,1,Matyari,Murder,2,,,,
2012,2,1,Matyari,Murder in the form of target killing,0,,,,
2012,2,1,Matyari,Murder during dacoity/robbery,0,,,,
2012,2,1,Matyari,Highway dacoity/robbery,0,,,,
2012,2,1,Matyari,Bank dacoity/robbery,0,,,,
2012,2,1,Matyari,Car snatching,0,,,,
2012,2,4,4.1,Murder,2,,,,
2012,2,4,4.1,Murder in the form of target killing,0,,,,
2012,2,4,4.1,Murder during dacoity/robbery,1,,,,
2012,2,4,4.1,Highway dacoity/robbery,0,,,,
2012,2,4,4.1,Bank dacoity/robbery,0,,,,
2012,2,4,4.1,Car snatching,0,,,,
2012,2,4,Umerkot,Murder,4,,,,
2012,2,4,Umerkot,Murder in the form of target killing,0,,,,
2012,2,4,Umerkot,Murder during dacoity/robbery,1,,,,
2012,2,4,Umerkot,Highway dacoity/robbery,0,,,,
2012,2,4,Umerkot,Bank dacoity/robbery,0,,,,
2012,2,4,Umerkot,Car snatching,0,,,,
2012,2,4,Sanghar,Murder,5,,,,
2012,2,4,Sanghar,Murder in the form of target killing,0,,,,
2012,2,4,Sanghar,Murder during dacoity/robbery,0,,,,
2012,2,4,Sanghar,Highway dacoity/robbery,0,,,,
2012,2,4,Sanghar,Bank dacoity/robbery,0,,,,
2012,2,4,Sanghar,Car snatching,2,,,,
2012,2,4,Tharparkar,Murder,0,,,,
2012,2,4,Tharparkar,Murder in the form of target killing,0,,,,
2012,2,4,Tharparkar,Murder during dacoity/robbery,0,,,,
2012,2,4,Tharparkar,Highway dacoity/robbery,0,,,,
2012,2,4,Tharparkar,Bank dacoity/robbery,0,,,,
2012,2,4,Tharparkar,Car snatching,0,,,,
2012,2,6,6.1,Murder,13,,,,
2012,2,6,6.1,Murder in the form of target killing,0,,,,
2012,2,6,6.1,Murder during dacoity/robbery,0,,,,
2012,2,6,6.1,Highway dacoity/robbery,0,,,,
2012,2,6,6.1,Bank dacoity/robbery,0,,,,
2012,2,6,6.1,Car snatching,1,,,,
2012,2,6,Ghotki,Murder,2,,,,
2012,2,6,Ghotki,Murder in the form of target killing,0,,,,
2012,2,6,Ghotki,Murder during dacoity/robbery,0,,,,
2012,2,6,Ghotki,Highway dacoity/robbery,0,,,,
2012,2,6,Ghotki,Bank dacoity/robbery,0,,,,
2012,2,6,Ghotki,Car snatching,0,,,,
2012,2,6,Khairpur,Murder,13,,,,
2012,2,6,Khairpur,Murder in the form of target killing,0,,,,
2012,2,6,Khairpur,Murder during dacoity/robbery,1,,,,
2012,2,6,Khairpur,Highway dacoity/robbery,0,,,,
2012,2,6,Khairpur,Bank dacoity/robbery,1,,,,
2012,2,6,Khairpur,Car snatching,2,,,,
2012,2,6,N. Feroze,Murder,6,,,,
2012,2,6,N. Feroze,Murder in the form of target killing,0,,,,
2012,2,6,N. Feroze,Murder during dacoity/robbery,0,,,,
2012,2,6,N. Feroze,Highway dacoity/robbery,0,,,,
2012,2,6,N. Feroze,Bank dacoity/robbery,0,,,,
2012,2,6,N. Feroze,Car snatching,0,,,,
2012,2,3,3.1,Murder,10,,,,
2012,2,3,3.1,Murder in the form of target killing,0,,,,
2012,2,3,3.1,Murder during dacoity/robbery,0,,,,
2012,2,3,3.1,Highway dacoity/robbery,0,,,,
2012,2,3,3.1,Bank dacoity/robbery,0,,,,
2012,2,3,3.1,Car snatching,0,,,,
2012,2,3,Shikarpur,Murder,16,,,,
2012,2,3,Shikarpur,Murder in the form of target killing,0,,,,
2012,2,3,Shikarpur,Murder during dacoity/robbery,1,,,,
2012,2,3,Shikarpur,Highway dacoity/robbery,3,,,,
2012,2,3,Shikarpur,Bank dacoity/robbery,0,,,,
2012,2,3,Shikarpur,Car snatching,0,,,,
2012,2,3,Kamber Shahdadkot,Murder,11,,,,
2012,2,3,Kamber Shahdadkot,Murder in the form of target killing,0,,,,
2012,2,3,Kamber Shahdadkot,Murder during dacoity/robbery,0,,,,
2012,2,3,Kamber Shahdadkot,Highway dacoity/robbery,0,,,,
2012,2,3,Kamber Shahdadkot,Bank dacoity/robbery,0,,,,
2012,2,3,Kamber Shahdadkot,Car snatching,0,,,,
2012,2,3,Jacobabad,Murder,9,,,,
2012,2,3,Jacobabad,Murder in the form of target killing,0,,,,
2012,2,3,Jacobabad,Murder during dacoity/robbery,0,,,,
2012,2,3,Jacobabad,Highway dacoity/robbery,0,,,,
2012,2,3,Jacobabad,Bank dacoity/robbery,0,,,,
2012,2,3,Jacobabad,Car snatching,0,,,,
2012,2,3,Kashmore,Murder,7,,,,
2012,2,3,Kashmore,Murder in the form of target killing,0,,,,
2012,2,3,Kashmore,Murder during dacoity/robbery,0,,,,
2012,2,3,Kashmore,Highway dacoity/robbery,0,,,,
2012,2,3,Kashmore,Bank dacoity/robbery,0,,,,
2012,2,3,Kashmore,Car snatching,0,,,,
2012,3,2,South Zone,Murder,14,,,,
2012,3,2,South Zone,Murder in the form of target killing,2,,,,
2012,3,2,South Zone,Murder during dacoity/robbery,1,,,,
2012,3,2,South Zone,Highway dacoity/robbery,0,,,,
2012,3,2,South Zone,Bank dacoity/robbery,0,,,,
2012,3,2,South Zone,Car snatching,12,,,,
2012,3,2,East Zone,Murder,36,,,,
2012,3,2,East Zone,Murder in the form of target killing,3,,,,
2012,3,2,East Zone,Murder during dacoity/robbery,0,,,,
2012,3,2,East Zone,Highway dacoity/robbery,0,,,,
2012,3,2,East Zone,Bank dacoity/robbery,0,,,,
2012,3,2,East Zone,Car snatching,31,,,,
2012,3,2,West Zone,Murder,31,,,,
2012,3,2,West Zone,Murder in the form of target killing,3,,,,
2012,3,2,West Zone,Murder during dacoity/robbery,0,,,,
2012,3,2,West Zone,Highway dacoity/robbery,0,,,,
2012,3,2,West Zone,Bank dacoity/robbery,0,,,,
2012,3,2,West Zone,Car snatching,1,,,,
2012,3,2,Central Zone,Murder,17,,,,
2012,3,2,Central Zone,Murder in the form of target killing,3,,,,
2012,3,2,Central Zone,Murder during dacoity/robbery,3,,,,
2012,3,2,Central Zone,Highway dacoity/robbery,0,,,,
2012,3,2,Central Zone,Bank dacoity/robbery,1,,,,
2012,3,2,Central Zone,Car snatching,7,,,,
2012,3,2,Malir,Murder,19,,,,
2012,3,2,Malir,Murder in the form of target killing,2,,,,
2012,3,2,Malir,Murder during dacoity/robbery,1,,,,
2012,3,2,Malir,Highway dacoity/robbery,5,,,,
2012,3,2,Malir,Bank dacoity/robbery,0,,,,
2012,3,2,Malir,Car snatching,3,,,,
2012,3,1,1.1,Murder,9,,,,
2012,3,1,1.1,Murder in the form of target killing,0,,,,
2012,3,1,1.1,Murder during dacoity/robbery,0,,,,
2012,3,1,1.1,Highway dacoity/robbery,0,,,,
2012,3,1,1.1,Bank dacoity/robbery,0,,,,
2012,3,1,1.1,Car snatching,1,,,,
2012,3,1,Jamshoro,Murder,3,,,,
2012,3,1,Jamshoro,Murder in the form of target killing,0,,,,
2012,3,1,Jamshoro,Murder during dacoity/robbery,0,,,,
2012,3,1,Jamshoro,Highway dacoity/robbery,3,,,,
2012,3,1,Jamshoro,Bank dacoity/robbery,0,,,,
2012,3,1,Jamshoro,Car snatching,0,,,,
2012,3,1,Dadu,Murder,4,,,,
2012,3,1,Dadu,Murder in the form of target killing,0,,,,
2012,3,1,Dadu,Murder during dacoity/robbery,0,,,,
2012,3,1,Dadu,Highway dacoity/robbery,0,,,,
2012,3,1,Dadu,Bank dacoity/robbery,0,,,,
2012,3,1,Dadu,Car snatching,1,,,,
2012,3,1,Thatta,Murder,10,,,,
2012,3,1,Thatta,Murder in the form of target killing,0,,,,
2012,3,1,Thatta,Murder during dacoity/robbery,0,,,,
2012,3,1,Thatta,Highway dacoity/robbery,0,,,,
2012,3,1,Thatta,Bank dacoity/robbery,0,,,,
2012,3,1,Thatta,Car snatching,1,,,,
2012,3,1,1.2,Murder,1,,,,
2012,3,1,1.2,Murder in the form of target killing,0,,,,
2012,3,1,1.2,Murder during dacoity/robbery,0,,,,
2012,3,1,1.2,Highway dacoity/robbery,0,,,,
2012,3,1,1.2,Bank dacoity/robbery,0,,,,
2012,3,1,1.2,Car snatching,0,,,,
2012,3,1,S.B Abad,Murder,3,,,,
2012,3,1,S.B Abad,Murder in the form of target killing,0,,,,
2012,3,1,S.B Abad,Murder during dacoity/robbery,1,,,,
2012,3,1,S.B Abad,Highway dacoity/robbery,0,,,,
2012,3,1,S.B Abad,Bank dacoity/robbery,0,,,,
2012,3,1,S.B Abad,Car snatching,0,,,,
2012,3,1,T.M Khan,Murder,1,,,,
2012,3,1,T.M Khan,Murder in the form of target killing,0,,,,
2012,3,1,T.M Khan,Murder during dacoity/robbery,0,,,,
2012,3,1,T.M Khan,Highway dacoity/robbery,0,,,,
2012,3,1,T.M Khan,Bank dacoity/robbery,0,,,,
2012,3,1,T.M Khan,Car snatching,0,,,,
2012,3,1,T.A Yar,Murder,3,,,,
2012,3,1,T.A Yar,Murder in the form of target killing,0,,,,
2012,3,1,T.A Yar,Murder during dacoity/robbery,0,,,,
2012,3,1,T.A Yar,Highway dacoity/robbery,0,,,,
2012,3,1,T.A Yar,Bank dacoity/robbery,0,,,,
2012,3,1,T.A Yar,Car snatching,0,,,,
2012,3,1,Matyari,Murder,3,,,,
2012,3,1,Matyari,Murder in the form of target killing,0,,,,
2012,3,1,Matyari,Murder during dacoity/robbery,0,,,,
2012,3,1,Matyari,Highway dacoity/robbery,0,,,,
2012,3,1,Matyari,Bank dacoity/robbery,0,,,,
2012,3,1,Matyari,Car snatching,0,,,,
2012,3,4,4.1,Murder,2,,,,
2012,3,4,4.1,Murder in the form of target killing,0,,,,
2012,3,4,4.1,Murder during dacoity/robbery,0,,,,
2012,3,4,4.1,Highway dacoity/robbery,0,,,,
2012,3,4,4.1,Bank dacoity/robbery,0,,,,
2012,3,4,4.1,Car snatching,1,,,,
2012,3,4,Umerkot,Murder,2,,,,
2012,3,4,Umerkot,Murder in the form of target killing,0,,,,
2012,3,4,Umerkot,Murder during dacoity/robbery,0,,,,
2012,3,4,Umerkot,Highway dacoity/robbery,0,,,,
2012,3,4,Umerkot,Bank dacoity/robbery,0,,,,
2012,3,4,Umerkot,Car snatching,0,,,,
2012,3,4,Sanghar,Murder,5,,,,
2012,3,4,Sanghar,Murder in the form of target killing,0,,,,
2012,3,4,Sanghar,Murder during dacoity/robbery,1,,,,
2012,3,4,Sanghar,Highway dacoity/robbery,0,,,,
2012,3,4,Sanghar,Bank dacoity/robbery,0,,,,
2012,3,4,Sanghar,Car snatching,0,,,,
2012,3,4,Tharparkar,Murder,1,,,,
2012,3,4,Tharparkar,Murder in the form of target killing,0,,,,
2012,3,4,Tharparkar,Murder during dacoity/robbery,0,,,,
2012,3,4,Tharparkar,Highway dacoity/robbery,0,,,,
2012,3,4,Tharparkar,Bank dacoity/robbery,0,,,,
2012,3,4,Tharparkar,Car snatching,0,,,,
2012,3,6,6.1,Murder,4,,,,
2012,3,6,6.1,Murder in the form of target killing,0,,,,
2012,3,6,6.1,Murder during dacoity/robbery,0,,,,
2012,3,6,6.1,Highway dacoity/robbery,0,,,,
2012,3,6,6.1,Bank dacoity/robbery,0,,,,
2012,3,6,6.1,Car snatching,0,,,,
2012,3,6,Ghotki,Murder,14,,,,
2012,3,6,Ghotki,Murder in the form of target killing,0,,,,
2012,3,6,Ghotki,Murder during dacoity/robbery,0,,,,
2012,3,6,Ghotki,Highway dacoity/robbery,0,,,,
2012,3,6,Ghotki,Bank dacoity/robbery,0,,,,
2012,3,6,Ghotki,Car snatching,0,,,,
2012,3,6,Khairpur,Murder,13,,,,
2012,3,6,Khairpur,Murder in the form of target killing,0,,,,
2012,3,6,Khairpur,Murder during dacoity/robbery,1,,,,
2012,3,6,Khairpur,Highway dacoity/robbery,0,,,,
2012,3,6,Khairpur,Bank dacoity/robbery,0,,,,
2012,3,6,Khairpur,Car snatching,0,,,,
2012,3,6,N. Feroze,Murder,2,,,,
2012,3,6,N. Feroze,Murder in the form of target killing,0,,,,
2012,3,6,N. Feroze,Murder during dacoity/robbery,0,,,,
2012,3,6,N. Feroze,Highway dacoity/robbery,0,,,,
2012,3,6,N. Feroze,Bank dacoity/robbery,0,,,,
2012,3,6,N. Feroze,Car snatching,0,,,,
2012,3,3,3.1,Murder,17,,,,
2012,3,3,3.1,Murder in the form of target killing,0,,,,
2012,3,3,3.1,Murder during dacoity/robbery,0,,,,
2012,3,3,3.1,Highway dacoity/robbery,0,,,,
2012,3,3,3.1,Bank dacoity/robbery,0,,,,
2012,3,3,3.1,Car snatching,0,,,,
2012,3,3,Shikarpur,Murder,14,,,,
2012,3,3,Shikarpur,Murder in the form of target killing,0,,,,
2012,3,3,Shikarpur,Murder during dacoity/robbery,0,,,,
2012,3,3,Shikarpur,Highway dacoity/robbery,1,,,,
2012,3,3,Shikarpur,Bank dacoity/robbery,0,,,,
2012,3,3,Shikarpur,Car snatching,1,,,,
2012,3,3,Kamber Shahdadkot,Murder,17,,,,
2012,3,3,Kamber Shahdadkot,Murder in the form of target killing,0,,,,
2012,3,3,Kamber Shahdadkot,Murder during dacoity/robbery,0,,,,
2012,3,3,Kamber Shahdadkot,Highway dacoity/robbery,0,,,,
2012,3,3,Kamber Shahdadkot,Bank dacoity/robbery,0,,,,
2012,3,3,Kamber Shahdadkot,Car snatching,1,,,,
2012,3,3,Jacobabad,Murder,7,,,,
2012,3,3,Jacobabad,Murder in the form of target killing,0,,,,
2012,3,3,Jacobabad,Murder during dacoity/robbery,0,,,,
2012,3,3,Jacobabad,Highway dacoity/robbery,0,,,,
2012,3,3,Jacobabad,Bank dacoity/robbery,0,,,,
2012,3,3,Jacobabad,Car snatching,0,,,,
2012,3,3,Kashmore,Murder,11,,,,
2012,3,3,Kashmore,Murder in the form of target killing,0,,,,
2012,3,3,Kashmore,Murder during dacoity/robbery,0,,,,
2012,3,3,Kashmore,Highway dacoity/robbery,0,,,,
2012,3,3,Kashmore,Bank dacoity/robbery,0,,,,
2012,3,3,Kashmore,Car snatching,0,,,,
2012,4,2,South Zone,Murder,36,,,,
2012,4,2,South Zone,Murder in the form of target killing,3,,,,
2012,4,2,South Zone,Murder during dacoity/robbery,1,,,,
2012,4,2,South Zone,Highway dacoity/robbery,0,,,,
2012,4,2,South Zone,Bank dacoity/robbery,0,,,,
2012,4,2,South Zone,Car snatching,13,,,,
2012,4,2,East Zone,Murder,34,,,,
2012,4,2,East Zone,Murder in the form of target killing,1,,,,
2012,4,2,East Zone,Murder during dacoity/robbery,4,,,,
2012,4,2,East Zone,Highway dacoity/robbery,0,,,,
2012,4,2,East Zone,Bank dacoity/robbery,1,,,,
2012,4,2,East Zone,Car snatching,34,,,,
2012,4,2,West Zone,Murder,47,,,,
2012,4,2,West Zone,Murder in the form of target killing,5,,,,
2012,4,2,West Zone,Murder during dacoity/robbery,1,,,,
2012,4,2,West Zone,Highway dacoity/robbery,0,,,,
2012,4,2,West Zone,Bank dacoity/robbery,0,,,,
2012,4,2,West Zone,Car snatching,0,,,,
2012,4,2,Central Zone,Murder,29,,,,
2012,4,2,Central Zone,Murder in the form of target killing,1,,,,
2012,4,2,Central Zone,Murder during dacoity/robbery,1,,,,
2012,4,2,Central Zone,Highway dacoity/robbery,0,,,,
2012,4,2,Central Zone,Bank dacoity/robbery,1,,,,
2012,4,2,Central Zone,Car snatching,6,,,,
2012,4,2,Malir,Murder,19,,,,
2012,4,2,Malir,Murder in the form of target killing,2,,,,
2012,4,2,Malir,Murder during dacoity/robbery,3,,,,
2012,4,2,Malir,Highway dacoity/robbery,5,,,,
2012,4,2,Malir,Bank dacoity/robbery,0,,,,
2012,4,2,Malir,Car snatching,1,,,,
2012,4,1,1.1,Murder,10,,,,
2012,4,1,1.1,Murder in the form of target killing,0,,,,
2012,4,1,1.1,Murder during dacoity/robbery,1,,,,
2012,4,1,1.1,Highway dacoity/robbery,0,,,,
2012,4,1,1.1,Bank dacoity/robbery,0,,,,
2012,4,1,1.1,Car snatching,1,,,,
2012,4,1,Jamshoro,Murder,2,,,,
2012,4,1,Jamshoro,Murder in the form of target killing,0,,,,
2012,4,1,Jamshoro,Murder during dacoity/robbery,0,,,,
2012,4,1,Jamshoro,Highway dacoity/robbery,3,,,,
2012,4,1,Jamshoro,Bank dacoity/robbery,0,,,,
2012,4,1,Jamshoro,Car snatching,0,,,,
2012,4,1,Dadu,Murder,4,,,,
2012,4,1,Dadu,Murder in the form of target killing,0,,,,
2012,4,1,Dadu,Murder during dacoity/robbery,0,,,,
2012,4,1,Dadu,Highway dacoity/robbery,0,,,,
2012,4,1,Dadu,Bank dacoity/robbery,0,,,,
2012,4,1,Dadu,Car snatching,0,,,,
2012,4,1,Thatta,Murder,2,,,,
2012,4,1,Thatta,Murder in the form of target killing,0,,,,
2012,4,1,Thatta,Murder during dacoity/robbery,0,,,,
2012,4,1,Thatta,Highway dacoity/robbery,0,,,,
2012,4,1,Thatta,Bank dacoity/robbery,0,,,,
2012,4,1,Thatta,Car snatching,0,,,,
2012,4,1,1.2,Murder,4,,,,
2012,4,1,1.2,Murder in the form of target killing,0,,,,
2012,4,1,1.2,Murder during dacoity/robbery,1,,,,
2012,4,1,1.2,Highway dacoity/robbery,0,,,,
2012,4,1,1.2,Bank dacoity/robbery,0,,,,
2012,4,1,1.2,Car snatching,0,,,,
2012,4,1,S.B Abad,Murder,12,,,,
2012,4,1,S.B Abad,Murder in the form of target killing,0,,,,
2012,4,1,S.B Abad,Murder during dacoity/robbery,0,,,,
2012,4,1,S.B Abad,Highway dacoity/robbery,0,,,,
2012,4,1,S.B Abad,Bank dacoity/robbery,0,,,,
2012,4,1,S.B Abad,Car snatching,0,,,,
2012,4,1,T.M Khan,Murder,1,,,,
2012,4,1,T.M Khan,Murder in the form of target killing,0,,,,
2012,4,1,T.M Khan,Murder during dacoity/robbery,0,,,,
2012,4,1,T.M Khan,Highway dacoity/robbery,0,,,,
2012,4,1,T.M Khan,Bank dacoity/robbery,0,,,,
2012,4,1,T.M Khan,Car snatching,0,,,,
2012,4,1,T.A Yar,Murder,1,,,,
2012,4,1,T.A Yar,Murder in the form of target killing,0,,,,
2012,4,1,T.A Yar,Murder during dacoity/robbery,0,,,,
2012,4,1,T.A Yar,Highway dacoity/robbery,0,,,,
2012,4,1,T.A Yar,Bank dacoity/robbery,0,,,,
2012,4,1,T.A Yar,Car snatching,0,,,,
2012,4,1,Matyari,Murder,2,,,,
2012,4,1,Matyari,Murder in the form of target killing,0,,,,
2012,4,1,Matyari,Murder during dacoity/robbery,0,,,,
2012,4,1,Matyari,Highway dacoity/robbery,3,,,,
2012,4,1,Matyari,Bank dacoity/robbery,1,,,,
2012,4,1,Matyari,Car snatching,0,,,,
2012,4,4,4.1,Murder,3,,,,
2012,4,4,4.1,Murder in the form of target killing,0,,,,
2012,4,4,4.1,Murder during dacoity/robbery,0,,,,
2012,4,4,4.1,Highway dacoity/robbery,0,,,,
2012,4,4,4.1,Bank dacoity/robbery,0,,,,
2012,4,4,4.1,Car snatching,0,,,,
2012,4,4,Umerkot,Murder,3,,,,
2012,4,4,Umerkot,Murder in the form of target killing,0,,,,
2012,4,4,Umerkot,Murder during dacoity/robbery,0,,,,
2012,4,4,Umerkot,Highway dacoity/robbery,0,,,,
2012,4,4,Umerkot,Bank dacoity/robbery,0,,,,
2012,4,4,Umerkot,Car snatching,0,,,,
2012,4,4,Sanghar,Murder,4,,,,
2012,4,4,Sanghar,Murder in the form of target killing,0,,,,
2012,4,4,Sanghar,Murder during dacoity/robbery,0,,,,
2012,4,4,Sanghar,Highway dacoity/robbery,0,,,,
2012,4,4,Sanghar,Bank dacoity/robbery,0,,,,
2012,4,4,Sanghar,Car snatching,0,,,,
2012,4,4,Tharparkar,Murder,0,,,,
2012,4,4,Tharparkar,Murder in the form of target killing,0,,,,
2012,4,4,Tharparkar,Murder during dacoity/robbery,0,,,,
2012,4,4,Tharparkar,Highway dacoity/robbery,0,,,,
2012,4,4,Tharparkar,Bank dacoity/robbery,0,,,,
2012,4,4,Tharparkar,Car snatching,0,,,,
2012,4,6,6.1,Murder,5,,,,
2012,4,6,6.1,Murder in the form of target killing,0,,,,
2012,4,6,6.1,Murder during dacoity/robbery,0,,,,
2012,4,6,6.1,Highway dacoity/robbery,0,,,,
2012,4,6,6.1,Bank dacoity/robbery,0,,,,
2012,4,6,6.1,Car snatching,1,,,,
2012,4,6,Ghotki,Murder,12,,,,
2012,4,6,Ghotki,Murder in the form of target killing,0,,,,
2012,4,6,Ghotki,Murder during dacoity/robbery,0,,,,
2012,4,6,Ghotki,Highway dacoity/robbery,0,,,,
2012,4,6,Ghotki,Bank dacoity/robbery,0,,,,
2012,4,6,Ghotki,Car snatching,0,,,,
2012,4,6,Khairpur,Murder,8,,,,
2012,4,6,Khairpur,Murder in the form of target killing,0,,,,
2012,4,6,Khairpur,Murder during dacoity/robbery,1,,,,
2012,4,6,Khairpur,Highway dacoity/robbery,0,,,,
2012,4,6,Khairpur,Bank dacoity/robbery,0,,,,
2012,4,6,Khairpur,Car snatching,0,,,,
2012,4,6,N. Feroze,Murder,12,,,,
2012,4,6,N. Feroze,Murder in the form of target killing,0,,,,
2012,4,6,N. Feroze,Murder during dacoity/robbery,0,,,,
2012,4,6,N. Feroze,Highway dacoity/robbery,0,,,,
2012,4,6,N. Feroze,Bank dacoity/robbery,0,,,,
