Year,Month,Division,Lat,Log,Crime Type,Reported Number,legends
2013,2,Karachi,25.096,67.1871,6,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,2,Karachi,25.096,67.1871,5,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,2,Karachi,25.096,67.1871,3,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,2,Karachi,25.096,67.1871,1,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,2,Karachi,25.096,67.1871,2,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,2,Karachi,24.8829,66.9748,4,64,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,2,Karachi,24.8829,66.9748,6,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,2,Karachi,24.8829,66.9748,5,9,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,2,Karachi,24.8829,66.9748,3,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,2,Karachi,24.8829,66.9748,1,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,2,Karachi,24.8829,66.9748,2,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,2,Karachi,24.9313,67.0374,4,33,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,2,Karachi,24.9313,67.0374,6,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,2,Karachi,24.9313,67.0374,5,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,2,Karachi,24.9313,67.0374,3,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,2,Karachi,24.9313,67.0374,1,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,2,Karachi,24.9313,67.0374,2,7,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,24.8605,67.0261,4,37,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,24.8605,67.0261,6,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,24.8605,67.0261,5,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,24.8605,67.0261,3,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,24.8605,67.0261,1,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,24.8605,67.0261,2,9,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,24.8844,67.1443,4,50,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,24.8844,67.1443,6,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,24.8844,67.1443,5,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,24.8844,67.1443,3,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,24.8844,67.1443,1,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,24.8844,67.1443,2,21,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,25.096,67.1871,4,33,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,25.096,67.1871,6,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,25.096,67.1871,5,4,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,25.096,67.1871,3,9,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,25.096,67.1871,1,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,25.096,67.1871,2,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,24.8829,66.9748,4,45,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,24.8829,66.9748,6,4,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,24.8829,66.9748,5,3,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,24.8829,66.9748,3,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,24.8829,66.9748,1,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,24.8829,66.9748,2,6,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,24.9313,67.0374,4,23,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,24.9313,67.0374,6,7,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,24.9313,67.0374,5,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,24.9313,67.0374,3,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,24.9313,67.0374,1,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,3,Karachi,24.9313,67.0374,2,5,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,24.8605,67.0261,4,22,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,24.8605,67.0261,6,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,24.8605,67.0261,5,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,24.8605,67.0261,3,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,24.8605,67.0261,1,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,24.8605,67.0261,2,9,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,24.8844,67.1443,4,31,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,24.8844,67.1443,6,4,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,24.8844,67.1443,5,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,24.8844,67.1443,3,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,24.8844,67.1443,1,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,24.8844,67.1443,2,21,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,25.096,67.1871,4,25,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,25.096,67.1871,6,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,25.096,67.1871,5,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,25.096,67.1871,3,5,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,25.096,67.1871,1,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,25.096,67.1871,2,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,24.8829,66.9748,4,54,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,24.8829,66.9748,6,7,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,24.8829,66.9748,5,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,24.8829,66.9748,3,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,24.8829,66.9748,1,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,24.8829,66.9748,2,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,24.9313,67.0374,4,21,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,24.9313,67.0374,6,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,24.9313,67.0374,5,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,24.9313,67.0374,3,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,24.9313,67.0374,1,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,4,Karachi,24.9313,67.0374,2,6,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,24.8605,67.0261,4,41,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,24.8605,67.0261,6,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,24.8605,67.0261,5,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,24.8605,67.0261,3,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,24.8605,67.0261,1,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,24.8605,67.0261,2,5,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,24.8844,67.1443,4,33,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,24.8844,67.1443,6,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,24.8844,67.1443,5,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,24.8844,67.1443,3,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,24.8844,67.1443,1,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,24.8844,67.1443,2,15,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,25.096,67.1871,4,31,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,25.096,67.1871,6,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,25.096,67.1871,5,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,25.096,67.1871,3,4,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,25.096,67.1871,1,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,25.096,67.1871,2,4,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,24.8829,66.9748,4,66,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,24.8829,66.9748,6,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,24.8829,66.9748,5,3,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,24.8829,66.9748,3,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,24.8829,66.9748,1,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,24.8829,66.9748,2,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,24.9313,67.0374,4,29,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,24.9313,67.0374,6,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,24.9313,67.0374,5,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,24.9313,67.0374,3,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,24.9313,67.0374,1,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,5,Karachi,24.9313,67.0374,2,5,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,24.8605,67.0261,4,41,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,24.8605,67.0261,6,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,24.8605,67.0261,5,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,24.8605,67.0261,3,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,24.8605,67.0261,1,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,24.8605,67.0261,2,5,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,24.8844,67.1443,4,33,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,24.8844,67.1443,6,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,24.8844,67.1443,5,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,24.8844,67.1443,3,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,24.8844,67.1443,1,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,24.8844,67.1443,2,15,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,25.096,67.1871,4,31,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,25.096,67.1871,6,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,25.096,67.1871,5,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,25.096,67.1871,3,4,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,25.096,67.1871,1,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,25.096,67.1871,2,4,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,24.8829,66.9748,4,66,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,24.8829,66.9748,6,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,24.8829,66.9748,5,3,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,24.8829,66.9748,3,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,24.8829,66.9748,1,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,24.8829,66.9748,2,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,24.9313,67.0374,4,29,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,24.9313,67.0374,6,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,24.9313,67.0374,5,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,24.9313,67.0374,3,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,24.9313,67.0374,1,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,6,Karachi,24.9313,67.0374,2,5,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,24.8605,67.0261,4,41,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,24.8605,67.0261,6,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,24.8605,67.0261,5,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,24.8605,67.0261,3,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,24.8605,67.0261,1,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,24.8605,67.0261,2,5,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,24.8844,67.1443,4,33,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,24.8844,67.1443,6,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,24.8844,67.1443,5,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,24.8844,67.1443,3,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,24.8844,67.1443,1,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,24.8844,67.1443,2,15,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,25.096,67.1871,4,31,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,25.096,67.1871,6,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,25.096,67.1871,5,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,25.096,67.1871,3,4,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,25.096,67.1871,1,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,25.096,67.1871,2,4,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,24.8829,66.9748,4,66,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,24.8829,66.9748,6,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,24.8829,66.9748,5,3,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,24.8829,66.9748,3,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,24.8829,66.9748,1,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,24.8829,66.9748,2,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,24.9313,67.0374,4,29,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,24.9313,67.0374,6,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,24.9313,67.0374,5,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,24.9313,67.0374,3,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,24.9313,67.0374,1,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,7,Karachi,24.9313,67.0374,2,5,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,8,Karachi,24.8605,67.0261,4,38,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,8,Karachi,24.8605,67.0261,6,4,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,8,Karachi,24.8605,67.0261,5,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,8,Karachi,24.8605,67.0261,3,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,8,Karachi,24.8605,67.0261,1,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,8,Karachi,24.8605,67.0261,2,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,8,Karachi,24.8844,67.1443,4,41,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,8,Karachi,24.8844,67.1443,6,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,8,Karachi,24.8844,67.1443,5,2,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,8,Karachi,24.8844,67.1443,3,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,8,Karachi,24.8844,67.1443,1,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,8,Karachi,24.8844,67.1443,2,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,8,Karachi,25.096,67.1871,4,45,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,8,Karachi,25.096,67.1871,6,3,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,8,Karachi,25.096,67.1871,5,1,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,8,Karachi,25.096,67.1871,3,7,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,8,Karachi,25.096,67.1871,1,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,8,Karachi,25.096,67.1871,2,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,8,Karachi,24.8829,66.9748,4,71,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,8,Karachi,24.8829,66.9748,6,5,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,8,Karachi,24.8829,66.9748,5,3,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
2013,8,Karachi,24.8829,66.9748,3,0,bank robbery=1 Car snatching=2 Highway robbery=3 murder =4 murder during robbery=5 murder as targetkilling =6
